Ident	IATA	GridLevel	StationType	Latitude	Longitude	MapworldX	MapworldY	FullName	State
K6Y0	6Y0	6	1	44.463	-84.996	0	0	MOORESTOWN	MI
K6Y1	6Y1	6	1	45.767	-84.5	0	0	BOIS BLANC	MI
K6Y4	6Y4	6	1	46.054	-87.259	0	0	BONNIE	MI
K6Y6	6Y6	6	1	44.367	-84.4	0	0	ST HELEN	MI
K6Y8	6Y8	6	1	45.721	-85.522	0	0	WELKE	MI
K6Y9	6Y9	6	1	46.519	-88.701	0	0	PRICKETT-GROOMS	MI
K70A	70A	6	1	32.268	-87.718	0	0	JONES	AL
K70D	70D	6	1	39.499	-79.853	0	0	TITUS	WV
K70J	70J	6	1	30.89	-84.155	0	0	CAIRO-GRADY CO	GA
K70K	70K	6	1	37.766	-97.436	0	0	MAIZE	KS
K70N	70N	6	1	41.349	-75.416	0	0	SPRING HILL	PA
K70S	70S	6	1	47.793	-117.353	0	0	MEAD FLYING SERVICE	WA
K71A	71A	6	1	31.968	-87.583	0	0	PINE HILL MUN	AL
K71D	71D	6	1	39.291	-79.952	0	0	ROY	WV
K71J	71J	6	1	31.431	-85.62	0	0	BLACKWELL	AL
K71K	71K	6	1	37.648	-97.385	0	0	WESTPORT	KS
K71N	71N	6	1	40.893	-76.781	0	0	SUNBURY	PA
K72A	72A	6	1	35.838	-79.931	0	0	JOHNSON	NC
K72F	72F	6	1	33.18	-99.15	0	0	THROCKMORTON MUN	TX
K72K	72K	6	1	37.604	-97.359	0	0	WESTPORT AUX	KS
K72S	72S	6	1	47.238	-117.423	0	0	ROSALIA MUN	WA
K73C	73C	6	1	42.783	-90.682	0	0	LANCASTER MUN	WI
K73F	73F	6	1	31.625	-97.025	0	0	WINGS FOR CHRIST INTL FL ACAD*	TX
K73J	73J	6	1	32.414	-80.636	0	0	BEAUFORT CO	SC
K73S	73S	6	1	47.237	-117.045	0	0	WILLARD	WA
K74A	74A	6	1	34.49	-85.796	0	0	LYONS	AL
K74D	74D	6	1	39.881	-80.738	0	0	MARSHALL CO	WV
K74F	74F	6	1	32.06	-97.795	0	0	FLAT TOP RANCH	TX
K74N	74N	6	1	40.559	-76.564	0	0	BENDIGO	PA
K74R	74R	6	1	29.286	-98.5	0	0	HORIZON	TX
K74S	74S	6	1	48.5	-122.664	0	0	ANACORTES	WA
K74V	74V	6	1	40.28	-110.053	0	0	ROOSEVELT MUN	UT
K75C	75C	6	1	45.732	-115.529	0	0	OROGRANDE	ID
K75D	75D	6	1	39.685	-80.863	0	0	JOHNSON MEML	WV
K75G	75G	6	1	42.195	-84.033	0	0	ROSSETTIE	MI
K75J	75J	6	1	31.687	-83.634	0	0	TURNER CO	GA
K75K	75K	6	1	40.277	-94.01	0	0	BETHANY MEML	MO
K76C	76C	6	1	43.108	-88.161	0	0	AERO PARK	WI
K76F	76F	6	1	32.683	-95.986	0	0	WILLS POINT MUN	TX
K76G	76G	6	1	42.721	-82.597	0	0	MARINE CITY	MI
K76N	76N	6	1	41.53	-75.949	0	0	SKYHAVEN	PA
K76S	76S	6	1	48.252	-122.675	0	0	OAK HARBOR	WA
K76V	76V	6	1	42.521	-105.021	0	0	THOMAS MEML	WY
K77F	77F	6	1	31.95	-99.986	0	0	WINTERS MUN	TX
K77G	77G	6	1	43.313	-83.092	0	0	MARLETTE	MI
K77S	77S	6	1	43.933	-123.007	0	0	HOBBY	OR
K77T	77T	6	1	30.604	-97.819	0	0	KITTIE HILL	TX
K78A	78A	6	1	36.204	-80.869	0	0	SWAN CREEK	NC
K78D	78D	6	1	43.461	-83.447	0	0	CARO MUN	MI
K78I	78I	6	1	39.501	-86.692	0	0	PAM'S PLACE	IN
K78N	78N	6	1	36.437	-79.853	0	0	ROCKINGHAM CO-SHILOH	NC
K78R	78R	6	1	31.541	-94.172	0	0	SAN AUGUSTINE CO	TX
K78Y	78Y	6	1	40.336	-94.836	0	0	RANKIN	MO
K79C	79C	6	1	44.162	-88.561	0	0	BRENNAND	WI
K79D	79D	6	1	39.167	-80.063	0	0	PHILIPPI/BARBOUR CO REGL	WV
K79F	79F	6	1	36.609	-94.875	0	0	TERAMIRANDA	OK
K79J	79J	6	1	31.31	-86.395	0	0	ANDALUSIA-OPP MUN	AL
K79N	79N	6	1	40.885	-77.912	0	0	KEYSTONE	PA
K79S	79S	6	1	47.846	-110.634	0	0	FT BENTON	MT
K7A0	7A0	6	1	32.682	-87.663	0	0	GREENSBORO MUN	AL
K7A2	7A2	6	1	32.466	-87.955	0	0	DEMOPOLIS MUN	AL
K7A3	7A3	6	1	32.813	-85.231	0	0	CHAMBERS MUN	AL
K7A4	7A4	6	1	42.45	-90.17	0	0	FOSTER	IL
K7A5	7A5	6	1	33.13	-85.369	0	0	ROANOKE MUN	AL
K7A6	7A6	6	1	34.887	-85.805	0	0	STEVENSON	AL
K7A8	7A8	6	1	35.946	-81.997	0	0	AVERY CO	NC
K7A9	7A9	6	1	32.092	-84.374	0	0	PETERSON	GA
K7B2	7B2	6	1	42.329	-72.613	0	0	NORTHAMPTON	MA
K7B3	7B3	6	1	42.963	-70.829	0	0	HAMPTON	NH
K7B4	7B4	6	1	39.885	-82.591	0	0	MILLER FARM	OH
K7B6	7B6	6	1	41.93	-72.575	0	0	SKYLARK	CT
K7B9	7B9	6	1	41.925	-72.458	0	0	ELLINGTON	CT
K7C3	7C3	6	1	43.033	-91.347	0	0	MONONA MUN	IA
K7D2	7D2	6	1	42.544	-83.179	0	0	OAKLAND/TROY	MI
K7D3	7D3	6	1	43.877	-85.844	0	0	BALDWIN MUN	MI
K7D5	7D5	6	1	41.114	-83.686	0	0	PRIEBE	OH
K7D6	7D6	6	1	41.234	-81.171	0	0	FREEDOM	OH
K7D8	7D8	6	1	41.352	-81.1	0	0	GATES	OH
K7D9	7D9	6	1	41.778	-80.905	0	0	GERMACK	OH
K7E3	7E3	6	1	41.239	-81.255	0	0	MILLS	OH
K7F2	7F2	6	1	45.052	-101.625	0	0	DUPREE MUN	SD
K7F3	7F3	6	1	33.037	-96.244	0	0	CADDO MILLS MUN	TX
K7F5	7F5	6	1	32.587	-95.865	0	0	CANTON-HACKNEY	TX
K7F6	7F6	6	1	33.594	-95.066	0	0	CLARKSVILLE-RED RIVER CO	TX
K7F7	7F7	6	1	31.818	-97.567	0	0	CLIFTON MUN/ISENHOWER	TX
K7F9	7F9	6	1	31.918	-98.601	0	0	COMANCHE CO-CITY	TX
K7G0	7G0	6	1	43.182	-77.914	0	0	LEDGEDALE	NY
K7G1	7G1	6	1	40.534	-80.541	0	0	HERRON	WV
K7G2	7G2	6	1	47.465	-100.489	0	0	MC CLUSKY MUN	ND
K7G4	7G4	6	1	40.397	-78.454	0	0	BLUE KNOB VALLEY	PA
K7G8	7G8	6	1	41.451	-81.064	0	0	GEAUGA CO	OH
K7G9	7G9	6	1	43.314	-96.574	0	0	CANTON MUN	SD
K7I2	7I2	6	1	40.155	-85.319	0	0	REESE	IN
K7I4	7I4	6	1	38.659	-86.445	0	0	ORLEANS	IN
K7I7	7I7	6	1	40.413	-83.739	0	0	BELLEFONTAINE MUN	OH
K7J1	7J1	6	1	33.788	-81.096	0	0	LEXINGTON CO	SC
K7K0	7K0	6	1	37.564	-82.566	0	0	PIKE CO-HATCHER	KY
K7K4	7K4	6	1	37.458	-86.852	0	0	OHIO CO	KY
K7K5	7K5	6	1	48.668	-102.051	0	0	KENMARE MUN	ND
K7K6	7K6	6	1	37.084	-97.965	0	0	WILCOX	KS
K7K7	7K7	6	1	42.543	-96.485	0	0	GRAHAM	SD
K7K8	7K8	6	1	42.457	-96.473	0	0	MARTIN	NE
K7L2	7L2	6	1	46.223	-100.245	0	0	LINTON MUN	ND
K7L7	7L7	6	1	38.267	-92.819	0	0	HARBOUR	MO
K7L8	7L8	6	1	39.75	-86.016	0	0	POST-AIR	IN
K7M0	7M0	6	1	35.229	-91.094	0	0	MC CRORY-MORTON	AR
K7M1	7M1	6	1	33.622	-91.366	0	0	MC GEHEE MUN	AR
K7M2	7M2	6	1	35.866	-92.093	0	0	MOUNTAIN VIEW WILCOX MEML	AR
K7M3	7M3	6	1	34.53	-93.529	0	0	BEARCE	AR
K7M4	7M4	6	1	35.691	-90.011	0	0	OSCEOLA MUN	AR
K7M5	7M5	6	1	35.512	-93.841	0	0	OZARK-FRANKLIN CO	AR
K7M6	7M6	6	1	35.301	-93.685	0	0	PARIS MUN	AR
K7M7	7M7	6	1	36.38	-90.167	0	0	PIGGOTT MUN	AR
K7M8	7M8	6	1	36.251	-90.32	0	0	RECTOR	AR
K7M9	7M9	6	1	36.357	-91.832	0	0	SALEM	AR
K7MO	7MO	6	1	40.421	-93.601	0	0	PRINCETON-KAUFFMAN MEML	MO
K7N1	7N1	6	1	42.177	-77.114	0	0	CORNING-PAINTED POST	NY
K7N6	7N6	6	1	48.626	-103.932	0	0	GRENORA CENTENNIAL	ND
K7N7	7N7	6	1	39.736	-75.4	0	0	OLD MANS	NJ
K7N8	7N8	6	1	40.399	-75.566	0	0	BUTTER VALLEY GOLF PORT	PA
K7P5	7P5	6	1	45.068	-88.427	0	0	PISO	WI
K7Q7	7Q7	6	1	43.564	-100.743	0	0	WHITE RIVER MUN	SD
K7R4	7R4	5	1	29.795	-92.149	0	0	PHI	LA
K7R5	7R5	6	1	29.777	-93.3	0	0	PHI	LA
K7R9	7R9	6	1	29.168	-95.402	0	0	BAILES	TX
K7S0	7S0	6	1	47.573	-114.098	0	0	RONAN	MT
K7S1	7S1	6	1	45.535	-112.309	0	0	TWIN BRIDGES	MT
K7S3	7S3	6	1	45.43	-122.944	0	0	STARK'S TWIN OAKS	OR
K7S4	7S4	6	1	45.593	-113.46	0	0	WISDOM	MT
K7S5	7S5	6	1	44.868	-123.2	0	0	INDEPENDENCE STATE	OR
K7S6	7S6	6	1	46.506	-110.915	0	0	WHITE SULPHUR SPRINGS	MT
K7S7	7S7	6	1	48.302	-112.251	0	0	VALIER	MT
K7S8	7S8	6	1	49.001	-111.978	0	0	ROSS INTL	MT
K7S9	7S9	6	1	45.181	-122.744	0	0	LENHARDT	OR
K7SP	7SP	6	1	40.01	-79.324	0	0	SEVEN SPRINGS	PA
K7T7	7T7	6	1	31.86	-102.075	0	0	SKYWEST INC	TX
K7U4	7U4	6	1	49	-107.827	0	0	MORGAN	MT
K7U8	7U8	6	1	47.627	-105.079	0	0	RICHEY	MT
K7V1	7V1	6	1	38.817	-106.122	0	0	CENTRAL COLORADO REGL	CO
K7V2	7V2	6	1	38.834	-107.646	0	0	NORTH FORK VALLEY	CO
K7V3	7V3	6	1	42.528	-88.655	0	0	BIG FOOT	WI
K7V5	7V5	6	1	40.266	-103.583	0	0	BRUSH MUN	CO
K7V6	7V6	6	1	42.261	-104.73	0	0	CAMP GUERNSEY	WY
K7V7	7V7	6	1	40.085	-98.541	0	0	RED CLOUD MUN	NE
K7V8	7V8	6	1	40.973	-102.317	0	0	JULESBURG MUN	CO
K7V9	7V9	6	1	38.053	-103.239	0	0	CITY AND CO	CO
K7W1	7W1	6	1	46.317	-124.003	0	0	PORT OF ILWACO	WA
K7W4	7W4	6	1	37.967	-77.748	0	0	LAKE ANNA	VA
K7W5	7W5	6	1	41.375	-84.069	0	0	HENRY CO	OH
K7W6	7W6	6	1	35.564	-75.957	0	0	HYDE CO	NC
K7Y2	7Y2	6	1	44.517	-85.976	0	0	THOMPSONVILLE	MI
K7Y3	7Y3	6	1	46.829	-94.51	0	0	BACKUS MUN	MN
K7Y4	7Y4	6	1	47.527	-95.361	0	0	BAGLEY MUN	MN
K7Y7	7Y7	6	1	44.669	-93.786	0	0	A R S SPORT STRIP	MN
K7Y9	7Y9	6	1	48.198	-93.768	0	0	BIG FALLS MUN	MN
K80C	80C	6	1	36.051	-80.689	0	0	LONE HICKORY	NC
K80D	80D	6	1	44.053	-84.813	0	0	CLARE CO	MI
K80F	80F	6	1	34.194	-95.651	0	0	ANTLERS MUN	OK
K80G	80G	6	1	40.249	-81.737	0	0	TRI-CITY	OH
K80S	80S	6	1	46.309	-108.957	0	0	LAVINA	MT
K80T	80T	6	1	47.214	-119.841	0	0	QUINCY MUN	WA
K80V	80V	6	1	41.886	-106.181	0	0	MEDICINE BOW	WY
K81B	81B	6	1	44.159	-70.483	0	0	OXFORD CO REGL	ME
K81D	81D	6	1	29.267	-95.414	0	0	FLYIN TIGER	TX
K81R	81R	6	1	31.237	-98.717	0	0	SAN SABA CO MUN	TX
K81V	81V	5	1	44.333	-104.817	0	0		
K82A	82A	6	1	32.284	-84.505	0	0	MARION CO	GA
K82C	82C	6	1	43.84	-90.139	0	0	MAUSTON-NEW LISBON UNION	WI
K82D	82D	6	1	41.23	-83.031	0	0	WEIKER	OH
K82J	82J	6	1	30.401	-87.351	0	0	FERGUSON	FL
K82V	82V	6	1	41.156	-104.132	0	0	PINE BLUFFS MUN	WY
K83D	83D	6	1	45.89	-84.738	0	0	MACKINAC CO	MI
K83G	83G	6	1	42	-84.185	0	0	LOARS FIELD INC	MI
K83J	83J	6	1	30.534	-87.386	0	0	COASTAL	FL
K83R	83R	6	1	29.532	-97.788	0	0	BEICKER RANCH	TX
K83V	83V	6	1	44.093	-104.643	0	0	UPTON MUN	WY
K84A	84A	6	1	34.102	-84.163	0	0	MATHIS	GA
K84C	84C	6	1	42.763	-88.043	0	0	VALHALLA	WI
K84D	84D	6	1	44.986	-101.253	0	0	CHEYENNE EAGLE BUTTE	SD
K84R	84R	6	1	30.032	-97.169	0	0	SMITHVILLE MUN	TX
K84Y	84Y	6	1	42.58	-97.674	0	0	BLOOMFIELD MUN	NE
K85N	85N	6	1	43.267	-78.768	0	0	HOLLANDS INTL	NY
K85U	85U	6	1	45.118	-114.802	0	0	SOLDIER BAR USFS	ID
K85V	85V	6	1	35.702	-109.511	0	0	GANADO	AZ
K86D	86D	6	1	41.296	-81.159	0	0	FAR VIEW	OH
K86F	86F	6	1	35.121	-98.581	0	0	CARNEGIE MUN	OK
K87I	87I	6	1	32.885	-90.464	0	0	YAZOO CO	MS
K87K	87K	6	1	37.858	-94.001	0	0	EL DORADO SPRINGS MEML	MO
K87N	87N	6	1	40.848	-72.465	0	0	SOUTHAMPTON HELIPORT	NY
K87Y	87Y	6	1	43.107	-89.188	0	0	BLACKHAWK	WI
K88C	88C	6	1	42.886	-88.599	0	0	PALMYRA MUN	WI
K88D	88D	6	1	41.404	-82.603	0	0	HINDE	OH
K88G	88G	6	1	41.92	-83.737	0	0	GRADOLPH	MI
K88J	88J	6	1	32.996	-81.272	0	0	ALLENDALE CO	SC
K88M	88M	6	1	48.971	-115.072	0	0	EUREKA	MT
K88R	88R	6	1	30.48	-98.121	0	0	SPICEWOOD	TX
K88Y	88Y	6	1	42.2	-98.735	0	0	PERKINS MEML	NE
K89D	89D	6	1	41.603	-82.686	0	0	KELLEYS I	OH
K89Y	89Y	6	1	42.733	-84.324	0	0	MAIDENS	MI
K8A0	8A0	6	1	34.231	-86.258	0	0	THE ALBERTVILLE MUN-BRUMLIK	AL
K8A1	8A1	6	1	34.402	-86.272	0	0	GUNTERSVILLE MUN	AL
K8A3	8A3	6	1	36.414	-85.313	0	0	LIVINGSTON MUN	TN
K8A4	8A4	6	1	39.766	-86.151	0	0	INDIANAPOLIS DOWNTOWN	IN
K8A6	8A6	6	1	35.215	-80.671	0	0	WILGROVE	NC
K8A7	8A7	6	1	35.917	-80.458	0	0	TWIN LAKES	NC
K8A9	8A9	6	1	33.539	-84.641	0	0	SOUTH FULTON	GA
K8B0	8B0	6	1	44.994	-70.666	0	0	RANGELEY MUN	ME
K8B1	8B1	6	1	43.067	-71.9	0	0	HAWTHORNE-FEATHER	NH
K8B2	8B2	6	1	44.265	-71.548	0	0	TWIN MOUNTAIN	NH
K8B4	8B4	6	1	43.192	-76.887	0	0	FARNSWORTHS	NY
K8B5	8B5	6	1	42.355	-72.129	0	0	TANNER-HILLER	MA
K8B8	8B8	6	1	43.588	-71.267	0	0	LAKES REGION	NH
K8C2	8C2	6	1	41.575	-92.849	0	0	SULLY MUN	IA
K8C4	8C4	6	1	41.764	-91.154	0	0	MATHEWS MEML	IA
K8C5	8C5	6	1	41.994	-92.564	0	0	TOLEDO MUN	IA
K8C6	8C6	6	1	42.202	-92.46	0	0	TRAER MUN	IA
K8D1	8D1	6	1	43.945	-88.115	0	0	NEW HOLSTEIN MUN	WI
K8D3	8D3	6	1	45.673	-96.997	0	0	SISSETON MUN	SD
K8D4	8D4	6	1	43.131	-85.679	0	0	SPARTA	MI
K8D6	8D6	6	1	45.908	-101.347	0	0	MC INTOSH MUN	SD
K8D7	8D7	6	1	44.897	-97.714	0	0	CLARK CO	SD
K8D8	8D8	6	1	43.151	-98.541	0	0	LAKE ANDES MUN	SD
K8D9	8D9	6	1	44.031	-97.538	0	0	HOWARD MUN	SD
K8F3	8F3	6	1	33.626	-101.241	0	0	CROSBYTON MUN	TX
K8F4	8F4	6	1	33.98	-99.714	0	0	FOARD CO	TX
K8F5	8F5	6	1	33.128	-94.701	0	0	GREATER MORRIS CO	TX
K8F6	8F6	6	1	43.854	-100.713	0	0	MURDO MUN	SD
K8F7	8F7	6	1	33.256	-97.581	0	0	DECATUR MUN	TX
K8F8	8F8	6	1	33.735	-96.629	0	0	MCKEON AVIATION	TX
K8G1	8G1	6	1	41.04	-82.725	0	0	WILLARD	OH
K8G2	8G2	6	1	41.908	-79.643	0	0	CORRY-LAWRENCE	PA
K8G3	8G3	6	1	42.069	-78.405	0	0	GIERMEK EXECUTIVE	NY
K8G6	8G6	6	1	40.24	-81.013	0	0	HARRISON CO	OH
K8G7	8G7	6	1	40.804	-80.162	0	0	ZELIENOPLE MUN	PA
K8G8	8G8	6	1	40.884	-80.884	0	0	KOONS	OH
K8I1	8I1	6	1	38.695	-85.2	0	0	ROBINSON	IN
K8I2	8I2	6	1	39.932	-87.065	0	0	SHADES STATE PARK	IN
K8I3	8I3	6	1	40.434	-86.206	0	0	GLENNDALE	IN
K8J2	8J2	6	1	29.59	-82.872	0	0	AMES	FL
K8J7	8J7	6	1	47.699	-99.132	0	0	TOMLINSON	ND
K8K0	8K0	6	1	37.552	-99.646	0	0	BUCKLIN	KS
K8K2	8K2	6	1	37.279	-98.045	0	0	HARPER MUN	KS
K8K5	8K5	6	1	37.864	-95.767	0	0	YATES CENTER	KS
K8K6	8K6	6	1	39.503	-98.446	0	0	CAWKER CITY	KS
K8K7	8K7	6	1	37.6	-99.276	0	0	WINDLE MUN	KS
K8K8	8K8	6	1	37.831	-100.352	0	0	CIMARRON MUN	KS
K8M0	8M0	6	1	34.513	-91.565	0	0	HARGROVE	AR
K8M1	8M1	6	1	34.591	-88.648	0	0	BOONEVILLE/BALDWYN	MS
K8M2	8M2	6	1	35.588	-90.91	0	0	WOFFORD	AR
K8M3	8M3	6	1	46.667	-96.442	0	0	BARNESVILLE MUN	MN
K8M6	8M6	6	1	47.786	-98.187	0	0	MC VILLE MUN	ND
K8M7	8M7	6	1	37.189	-87.675	0	0	TRADEWATER	KY
K8M8	8M8	6	1	44.804	-84.274	0	0	GARLAND	MI
K8M9	8M9	6	1	37.425	-87.736	0	0	PROVIDENCE-WEBSTER CO	KY
K8N1	8N1	6	1	40.486	-76.266	0	0	GRIMES	PA
K8N2	8N2	6	1	41.399	-88.794	0	0	SKYDIVE CHICAGO	IL
K8N4	8N4	6	1	41.218	-75.251	0	0	FLYING DOLLAR	PA
K8N7	8N7	6	1	40.026	-76.489	0	0	MC GINNESS	PA
K8N8	8N8	6	1	40.952	-76.645	0	0	DANVILLE	PA
K8S0	8S0	6	1	48.604	-113.116	0	0	STARR-BROWNING	MT
K8S1	8S1	6	1	47.697	-114.186	0	0	POLSON	MT
K8S2	8S2	6	1	47.516	-120.486	0	0	CASHMERE-DRYDEN	WA
K8S3	8S3	6	1	44.436	-121.943	0	0	SANTIAM JUNCTION STATE	OR
K8S4	8S4	6	1	45.426	-117.266	0	0	ENTERPRISE MUN	OR
K8S5	8S5	6	1	32.898	-79.784	0	0	EAST COOPER	SC
K8T6	8T6	6	1	28.363	-98.116	0	0	LIVE OAK CO	TX
K8T8	8T8	6	1	29.513	-98.799	0	0	SAN GERONIMO	TX
K8U0	8U0	6	1	46.292	-109.249	0	0	RYEGATE	MT
K8U1	8U1	6	1	47.107	-107.504	0	0	SAND SPRINGS	MT
K8U2	8U2	6	1	48.09	-113.252	0	0	SCHAFER USFS	MT
K8U3	8U3	6	1	49	-105.403	0	0	SCOBEY BORDER STN/EAST POPLAR*	MT
K8U4	8U4	6	1	47.96	-113.56	0	0	SPOTTED BEAR USFS	MT
K8U5	8U5	6	1	48.889	-111.922	0	0	SUNBURST	MT
K8U6	8U6	6	1	46.779	-105.307	0	0	TERRY	MT
K8U8	8U8	6	1	46.324	-111.481	0	0	TOWNSEND	MT
K8U9	8U9	6	1	46.421	-111.579	0	0	CANYON FERRY	MT
K8V1	8V1	6	1	37.714	-106.355	0	0	DEL NORTE MUN-CO	CO
K8V2	8V2	6	1	42.559	-99.038	0	0	STUART-ATKINSON MUN	NE
K8V3	8V3	6	1	43.382	-97.972	0	0	PARKSTON MUN	SD
K8V6	8V6	6	1	37.766	-108.89	0	0	DOVE CREEK	CO
K8V7	8V7	6	1	37.463	-102.621	0	0	SPRINGFIELD MUN	CO
K8W1	8W1	6	1	44.582	-88.057	0	0	ANTONNEAU MEML	WI
K8W2	8W2	6	1	38.657	-78.708	0	0	NEW MARKET	VA
K8W3	8W3	6	1	47.811	-119.638	0	0	MANSFIELD	WA
K8W8	8W8	6	1	38.486	-77.615	0	0	HARTWOOD	VA
K8W9	8W9	6	1	46.834	-123.092	0	0	R & K SKYRANCH	WA
K8Y2	8Y2	6	1	45.16	-93.846	0	0	BUFFALO MUN	MN
K8Y5	8Y5	6	1	46.115	-94.907	0	0	CLARISSA MUN	MN
K8Y6	8Y6	6	1	45.447	-93.973	0	0	LEADERS CLEAR LAKE	MN
K90D	90D	6	1	45.848	-92.96	0	0	PINE CITY MUN	MN
K90F	90F	6	1	34.015	-94.761	0	0	BROKEN BOW	OK
K90Y	90Y	6	1	46.656	-97.251	0	0	LEONARD MUN	ND
K91C	91C	6	1	43.299	-89.757	0	0	SAUK-PRAIRIE	WI
K91F	91F	6	1	35.155	-95.623	0	0	ARROWHEAD	OK
K91N	91N	6	1	47.512	-100.917	0	0	TURTLE LAKE MUN	ND
K92A	92A	6	1	35.233	-84.587	0	0	CHILHOWEE	TN
K92C	92C	6	1	44.642	-88.217	0	0	CARTER	WI
K92D	92D	6	1	41.203	-82.117	0	0	HARLAN	OH
K92F	92F	6	1	34.376	-98.688	0	0	CHATTANOOGA SKY HARBOR	OK
K92G	92G	6	1	42.813	-77.206	0	0	MIDLAKES	NY
K93B	93B	6	1	44.176	-68.679	0	0	STONINGTON MUN	ME
K93C	93C	6	1	43.283	-90.3	0	0	RICHLAND	WI
K93F	93F	6	1	35.604	-99.704	0	0	MIGNON LAIRD MUN	OK
K93Y	93Y	6	1	41.233	-97.117	0	0	DAVID CITY MUN	NE
K94C	94C	6	1	43.452	-89.251	0	0	COWGILL	WI
K94E	94E	6	1	32.763	-108.209	0	0	WHISKEY CREEK	NM
K94K	94K	6	1	36.699	-93.903	0	0	CASSVILLE MUN	MO
K94R	94R	6	1	29.268	-96.01	0	0	LACKEY AVIATION	TX
K95D	95D	6	1	47.251	-101.816	0	0	BEULAH	ND
K95F	95F	6	1	36.284	-96.464	0	0	CLEVELAND MUN	OK
K96C	96C	6	1	42.75	-88.252	0	0	FOX RIVER	WI
K96D	96D	6	1	48.941	-97.905	0	0	WALHALLA MUN	ND
K96G	96G	6	1	43.377	-82.817	0	0	COWLEY	MI
K97F	97F	6	1	34.547	-97.109	0	0	CRAZY HORSE MUN	OK
K97G	97G	6	1	43	-84.598	0	0	GLOWACKI	MI
K97M	97M	6	1	45.879	-104.538	0	0	EKALAKA	MT
K97Y	97Y	6	1	41.404	-97.709	0	0	GENOA MUN	NE
K98D	98D	6	1	44.707	-100.11	0	0	ONIDA MUN	SD
K98G	98G	6	1	43.729	-83.465	0	0	SEBEWAING	MI
K99F	99F	6	1	35.517	-97.98	0	0	EL RENO	OK
K99N	99N	6	1	33.307	-81.11	0	0	BAMBERG CO	SC
K99V	99V	6	1	38.707	-107.644	0	0	CRAWFORD	CO
K99Y	99Y	6	1	41.558	-98.547	0	0	GREELEY MUN	NE
K9A0	9A0	6	1	34.58	-84.022	0	0	LUMPKIN CO-WIMPY'S	GA
K9A1	9A1	6	1	33.635	-83.851	0	0	COVINGTON MUN	GA
K9A2	9A2	6	1	36.045	-84.006	0	0	POWELL	TN
K9A4	9A4	6	1	34.661	-87.351	0	0	INDUSTRIAL	AL
K9A5	9A5	6	1	34.69	-85.292	0	0	BARWICK-LAFAYETTE	GA
K9A6	9A6	6	1	34.791	-81.198	0	0	CHESTER MUN	SC
K9A9	9A9	6	1	35.722	-82.011	0	0	SHIFLET	NC
K9B1	9B1	6	1	42.344	-71.51	0	0	MARLBORO	MA
K9B4	9B4	6	1	42.528	-71.665	0	0	SHIRLEY	MA
K9B8	9B8	6	1	41.59	-72.443	0	0	SALMON RIVER	CT
K9B9	9B9	6	1	41.523	-80.859	0	0	CHAMPION EXECUTIVE	OH
K9C2	9C2	6	1	42.066	-85.244	0	0	DAVID'S	MI
K9C8	9C8	6	1	43.896	-85.28	0	0	EVART MUN	MI
K9C9	9C9	6	1	45.861	-87.118	0	0	GLADSTONE	MI
K9D0	9D0	6	1	44.544	-99.447	0	0	HIGHMORE MUN	SD
K9D1	9D1	6	1	43.222	-99.406	0	0	GREGORY MUN	SD
K9D2	9D2	6	1	45.583	-103.531	0	0	HARDING CO	SD
K9D4	9D4	6	1	40.353	-76.331	0	0	DECK	PA
K9D5	9D5	6	1	40.957	-80.486	0	0	GWIN	PA
K9D7	9D7	6	1	48.484	-99.238	0	0	CANDO MUN	ND
K9D9	9D9	6	1	42.664	-85.348	0	0	HASTINGS	MI
K9F0	9F0	6	1	32.07	-98.326	0	0	DUBLIN MUN	TX
K9F1	9F1	6	1	31.622	-97.43	0	0	VALLEY MILLS MUN	TX
K9F8	9F8	6	1	45.258	-99.798	0	0	HOVEN MUN	SD
K9F9	9F9	6	1	32.63	-97.354	0	0	SYCAMORE	TX
K9G0	9G0	6	1	42.863	-78.718	0	0	BUFFALO	NY
K9G1	9G1	6	1	40.605	-79.821	0	0	ROCK	PA
K9G2	9G2	6	1	42.808	-83.777	0	0	PRICES	MI
K9G3	9G3	6	1	43.023	-78.485	0	0	AKRON	NY
K9G5	9G5	6	1	43.183	-78.558	0	0	ROYALTON	NY
K9G6	9G6	6	1	43.175	-78.276	0	0	PINE HILL	NY
K9G8	9G8	6	1	40.462	-78.777	0	0	EBENSBURG	PA
K9G9	9G9	6	1	46.619	-99.168	0	0	GACKLE MUN	ND
K9I0	9I0	6	1	40.222	-90.024	0	0	HAVANA REGL	IL
K9I3	9I3	6	1	37.915	-83.254	0	0	WEST LIBERTY	KY
K9K0	9K0	6	1	38.359	-96.555	0	0	CHASE CO	KS
K9K1	9K1	6	1	37.723	-99.927	0	0	WILROADS GARDENS	KS
K9K3	9K3	6	1	38.85	-98.569	0	0	THIELEN	KS
K9K4	9K4	6	1	38.785	-93.804	0	0	SKYHAVEN	MO
K9K5	9K5	6	1	39.229	-93.074	0	0	SLATER MEML	MO
K9K6	9K6	6	1	37.8	-96.784	0	0	PATTY	KS
K9K7	9K7	6	1	38.748	-98.231	0	0	ELLSWORTH MUN	KS
K9K8	9K8	6	1	37.669	-98.124	0	0	KINGMAN MUN	KS
K9K9	9K9	6	1	38.9	-97.117	0	0	PRICHARD	KS
K9L2	9L2	6	1	34.983	-117.867	0	0	EDWARDS AF AUX NORTH BASE	CA
